postcode,Avg_Price,MAE,Median_Accuracy
W1S 1TE,51825000.0,43355320.0,16.342846116739025
EC2V 8LN,45196950.0,43313200.375,4.167868904870801
EC2V 8EE,45196950.0,43313200.375,4.167868904870801
BR1 2NE,46100000.0,43244373.25,6.19441811279826
E6 6LG,44000000.0,43124644.0625,1.9894453125000098
EN1 1TW,43775000.0,42982236.890625,49.553705142669536
W1U 4FA,42690000.0,42921340.875,1.3730266369047612
NW9 0FH,42800000.0,42831709.896484375,0.0
EC2A 3PT,46850000.0,42788407.15625,34.377499118806305
W1S 2QU,56000000.0,42771790.0,23.621803571428572
W1S 2QN,56000000.0,42771790.0,23.621803571428572
W1S 2PA,56000000.0,42771790.0,23.621803571428572
N1 9SQ,45419867.0,42620032.75,6.164338283949618
HA3 8NT,43750000.0,42569249.6875,5.314590306122454
W1S 3AN,46749999.0,42514053.5,9.060846183119708
EC2A 1RS,50600000.0,42443697.5,16.119174901185772
W1G 6BL,42900000.0,42231360.5,4.678488797169813
E1 1JG,44100000.0,42218965.125,4.265385204081625
SW1Y 6QU,77500000.0,41840412.0,46.01237161290322
EC4N 6HL,52500000.0,41603263.0,20.755689523809522
EC2N 2JA,18370000.0,41570137.333333336,0.0
W1B 5PX,6835000.0,41559284.0,0.0
SW1H 0BD,10150384.307692308,41373409.98076923,0.0
SW1X 7SH,41000000.0,41372957.3125,0.0
W2 4DR,45000000.0,41346854.0,8.11810222222222
W1T 2EU,62000000.0,41337846.0,33.326054838709666
W1T 2QA,62000000.0,41337846.0,33.326054838709666
W1T 2ET,62000000.0,41337846.0,33.326054838709666
W1T 2QB,62000000.0,41337846.0,33.326054838709666
EC2N 1HU,432705.0,41145639.0,0.0
UB7 7BD,263750.0,41109758.0,0.0
SW8 5BB,43889999.5,40909579.75,6.79116113434813
EC3N 3EL,11400000.0,40765536.0,0.0
SE1 6BD,42857654.5,40649366.5,5.274509497175124
SE1 9DY,100000000.0,40620288.0,59.379712
EC2V 5BR,12150000.0,40422288.0,0.0
WC2B 6UF,62216706.0,40305454.0,35.21763431191616
EC2M 5TN,9900000.0,40181908.0,0.0
E15 3JD,10000.0,40038172.0,0.0
SW19 6AB,40000000.0,39962603.0234375,0.09349244140625501
IG11 0JS,41330000.0,39819202.875,3.655449128962019
W1A 3AE,65455000.0,39736716.0,39.291549919792224
RM10 7FN,39500000.0,39667355.03125,0.0
W1T 4TN,42000000.0,39444269.75,6.085072023809516
EC3A 7JA,20000.0,39405888.0,0.0
SW9 8HH,40000000.0,39377521.3125,1.5561967187500017
EC2R 7HJ,213402.0,39302620.25,0.0
SE15 5EU,38800000.0,39267471.15625,0.0
EC3A 3BA,177125.0,39248763.0,0.0
E14 8FQ,31650000.5,39190865.75,0.0
W1D 5DY,70500000.0,38931728.0,44.777690780141846
W1J 7RZ,70500000.0,38931728.0,44.777690780141846
W1K 4QF,41250000.0,38694269.75,6.1957096969697005
IG11 7NZ,41750000.0,38634239.0,7.462900598802392
SE19 2UG,39000000.0,38630391.5,0.947714102564106
W2 4ED,43632089.0,38621582.0,11.483536807050427
SW1H 9NP,51460000.0,38231790.0,25.705810338126696
SE8 5DL,38600000.0,38191271.875,1.0588811528497502
SW9 9SP,38135000.0,38053942.921875,0.21255297790743555
SW11 7AG,39000000.0,37991983.875,2.5846567307692254
WC2B 5TD,10450000.0,37944284.0,0.0
SW10 0UA,40000000.0,37923730.5,5.190673750000002
SW6 6AW,39225000.0,37839208.625,3.532928935627794
EC3A 6HB,16250000.0,37780352.0,0.0
E1 7PH,37703879.0,37779035.140625,0.0
UB8 1QW,39570000.0,37720000.625,4.675257455142784
SW3 4NB,41810000.0,37719659.75,9.783162520928016
SM1 4RQ,38000000.0,37621536.40625,0.995956825657899
W1F 7NH,40106580.0,37550849.75,6.372346507730157
WC1X 8LD,50700000.0,37471790.0,26.091143984220906
W1F 8JP,11000000.0,37394284.0,0.0
W1U 2SL,11500000.0,37346920.0,0.0
WC2A 3HP,40000000.0,37270012.75,6.824968124999998
SW19 3SE,40250000.0,37192744.5,7.595665838509319
HA9 0AA,41075000.0,37148900.625,9.78061673662355
SE1 3QU,43250000.0,37144780.5,14.116114450867059
W1K 1AL,38822000.0,37115572.625,4.395516395342852
N17 7RP,37000000.0,37045950.8125,0.0
EC2M 4TE,4100000.0,36856276.0,0.0
N19 5PA,39625000.0,36791778.75,7.15008517350158
EC4R 1HJ,54897793.0,36548301.0,33.424826386007894
W1U 6RG,5500000.0,36526936.0,0.0
E1W 1AP,36921000.0,36470759.375,67.2376582278481
N19 5LW,38000000.0,36386432.125,4.246231249999994
SW1P 3HZ,48100000.0,36325986.0,24.478199584199587
UB7 0LW,42000000.0,36223557.5,13.753434523809531
EC3N 2PX,50232915.0,35995733.0,28.34233689205574
WC2E 9EN,12400000.0,35994284.0,0.0
HA8 7UU,35730000.0,35880988.234375,0.0
SW15 5RU,36334968.0,35778116.796875,26.61359203124453
EC1Y 1AA,34520033.0,35714452.375,0.0
DA14 6LF,38500000.0,35648423.25,7.406692857142858
WC2H 8LB,19995.0,35639593.0,0.0
EC1A 9HY,24999.0,35634589.0,0.0
WC1H 0JJ,22500.0,35631826.0,0.0
EC4Y 1BT,43000.0,35616588.0,0.0
W1K 4AL,45000.0,35614588.0,0.0
W1G 8TZ,45000.0,35614588.0,0.0
W1D 7PE,40000.0,35609064.0,0.0
W1T 2NR,60000.0,35599588.0,0.0
WC1X 9DS,70000.0,35589588.0,0.0
W1U 8EW,84000.0,35565064.0,0.0
EC1M 4BF,96250.0,35563338.0,0.0
EC1M 4NJ,115000.0,35544588.0,0.0
EC1M 4AN,115000.0,35544588.0,0.0
W1J 7AS,140655.0,35518933.0,0.0
WC2N 5HZ,143285.0,35516303.0,0.0
SW1P 1GW,150000.0,35509588.0,0.0
W1D 1NG,150000.0,35499064.0,0.0
W1S 2TF,200000.0,35449064.0,0.0
EC4Y 0AH,210775.0,35438289.0,0.0
WC2B 5AA,225000.0,35434588.0,0.0
WC2H 0AN,230000.0,35429588.0,0.0
W1S 2FQ,234075.0,35425513.0,0.0
SW1P 1QN,380000.0,35269064.0,0.0
SW10 9SU,37720000.0,35263334.5,6.512898992576893
EC4A 4HH,37500000.0,35236458.0,6.036112000000003
W5 1EL,42000000.0,35223281.0,16.13504523809523
EN3 7XY,35325000.0,35150554.01171875,0.4544483457775499
SW1E 5HS,570061.0,35089527.0,0.0
W1D 3RY,650000.0,35009588.0,0.0
TW8 9ET,37379282.0,34959979.25,6.472309312950415
N18 3AL,36775000.0,34883537.375,5.143338205302513
SW1H 0BB,810833.0,34848755.0,0.0
SE7 7SJ,37000000.0,34819862.75,5.8922628378378334
WC2R 0GR,845927.5,34813660.5,0.0
SW7 3QW,3875000.0,34795412.28125,17.36716666666667
N14 6RA,35881815.0,34794120.75,3.031324502397652
UB11 1AZ,40500000.0,34786000.0,14.108641975308643
EC1R 3DA,984000.0,34675588.0,0.0
W1U 1HZ,975000.0,34674064.0,0.0
W1K 1LN,1000000.0,34659588.0,0.0
WC1H 9RE,2933333.3333333335,34626368.0,0.0
EC1V 1JT,37570500.0,34576654.0,6.453541333333334
SE1 2LL,34839810.0,34476343.890625,19.155501903998776
NW1 5DZ,46393881.0,34387918.0,25.878332963780295
SE1 0NL,25027985.0,34351727.0,0.0
SW1V 1JR,1501903.5,34157684.5,0.0
WC2R 1AP,28460595.333333332,34081574.875,17.551926470588228
EC1M 6HJ,1613333.3333333333,34046254.666666664,0.0
WC2R 2PH,1650000.0,34009588.0,0.0
W1F 9DY,48867979.0,33882715.0,30.66479176476686
SW1A 1EF,30150000.0,33869261.125,0.0
W1W 7NS,48227777.0,33795949.0,29.924306898905996
SW1W 0RP,1890698.0,33768890.0,0.0
SW1E 5NE,1890756.6956521738,33768831.30434783,0.0
W1C 1JJ,40750000.0,33763942.5,17.14369938650306
EC1M 5UA,32277419.5,33759668.25,4.308720142126965
EN4 0DR,34000000.0,33691334.78125,0.907838878676472
EC2M 3UG,170403.0,33660753.0,0.0
SW1X 7LJ,35321115.0,33611139.10069445,13.639615666478754
W1S 2JT,2350000.0,33309588.0,0.0
SW1X 8AQ,36950000.0,33304945.0,9.864830852503388
NW10 7XN,34500000.0,33149679.875,3.9139713768116025
